"Gene","cm_2_1","cm_2_2","cm_2_3","cm_3_1","cm_3_2","cm_3_3","cm_4_1","cm_4_2","cm_4_3","cm_5_1","cm_5_2","cm_5_3"
"ENSG00000143751",0,1.13125717675414,0,4.37350986867753,1.1288128612956,0,0,0,0,0,0.478611189934857,0
"ENSG00000143753",2.40983093835556,0,0,0,2.82203215323899,1.10668191970032,2.30117815874232,0,0,0,0,0
"ENSG00000143756",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143761",5.62293885616298,13.0094575326726,12.8408216960158,1.45783662289251,3.38643858388679,1.10668191970032,0,0,1.92612325440238,0,0,0
"ENSG00000143768",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143771",1.20491546917778,0.565628588377072,0,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000143772",0.401638489725927,0,0,0,0,0,0,0,0,0,0.478611189934857,0.785235763104235
"ENSG00000143774",3.61474640753335,1.13125717675414,8.3465341024103,10.2048563602476,9.03050289036477,16.6002287955048,0,0,13.4828627808166,0,0.478611189934857,0
"ENSG00000143776",0.401638489725927,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143786",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143793",2.40983093835556,1.13125717675414,8.3465341024103,5.83134649157004,3.38643858388679,3.32004575910097,0,3.09668017906223,0,0,0.957222379869713,0
"ENSG00000143797",0,1.69688576513122,1.28408216960158,0,0.564406430647798,0,0,0,0,0,0,0.785235763104235
"ENSG00000143799",0.803276979451855,4.52502870701657,2.56816433920317,0,0.564406430647798,4.42672767880129,0,0,0,7.07791763174363,1.43583356980457,7.06712186793812
"ENSG00000143801",0,3.9594001186395,0,0,0,0,0,0,0,0,0.957222379869713,0.785235763104235
"ENSG00000143811",0,2.26251435350829,0,0,0,0,0,0,0,0,0,0
"ENSG00000143815",0,0,4.49428759360555,0,0,0,0,0,0,0,0,0
"ENSG00000143816",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143819",0.401638489725927,0.565628588377072,0,2.91567324578502,0,0,0,0,0,0,0,0
"ENSG00000143839",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143842",0,0.565628588377072,0,0,1.1288128612956,0,0,0,0,0,0,4.71141457862541
"ENSG00000143845",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143847",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143850",0.401638489725927,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143851",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143858",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143862",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143867",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143869",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143870",0.803276979451855,0.565628588377072,0.642041084800792,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000143878",17.2704550582149,10.1813145907873,9.63061627201188,6.5602648030163,9.03050289036477,5.53340959850161,16.1082471111962,9.2900405371867,0,2.35930587724788,0,0
"ENSG00000143882",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143889",1.60655395890371,0.565628588377072,2.56816433920317,0.728918311446255,0.564406430647798,0,0,0,0,3.53895881587182,0,0.785235763104235
"ENSG00000143891",0.803276979451855,1.13125717675414,0.642041084800792,0,1.1288128612956,1.10668191970032,0,0,0,0,0.957222379869713,0.785235763104235
"ENSG00000143919",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143921",0.803276979451855,0,0,0,0,0,0,0,0,0,0.957222379869713,0
"ENSG00000143924",0,1.13125717675414,0,0.728918311446255,0,0,0,9.2900405371867,0,1.17965293862394,0,0
"ENSG00000143933",2.81146942808149,1.13125717675414,5.77836976320713,5.10242818012379,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000143942",0,0,0,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000143947",1.60655395890371,1.13125717675414,1.28408216960158,0.728918311446255,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000143951",1.60655395890371,0.565628588377072,0,0,0.564406430647798,0,0,0,1.92612325440238,0,0,0
"ENSG00000143952",0,0,0,0,1.1288128612956,0,0,0,0,0,0,0
"ENSG00000143954",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000143970",0,0,2.56816433920317,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000143971",2.00819244862964,0.565628588377072,0,0,0,0,0,0,0,0,0,0
"ENSG00000143977",0,1.69688576513122,0,0.728918311446255,0,0,2.30117815874232,9.2900405371867,0,0,0,0.785235763104235
"ENSG00000143994",0,0,0,0,0,0,0,3.09668017906223,0,0,0.478611189934857,0
"ENSG00000143995",0,1.13125717675414,0,2.91567324578502,1.1288128612956,0,0,0,0,0,0,0
"ENSG00000144010",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144015",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144021",12.0491546917778,2.26251435350829,14.1249038656174,22.5964676548339,19.1898186420251,16.6002287955048,16.1082471111962,15.4834008953112,0,49.5454234222054,2.39305594967428,16.4899510251889
"ENSG00000144026",0.803276979451855,1.13125717675414,0,0,0,0,0,0,0,0,0,0
"ENSG00000144028",0.803276979451855,0.565628588377072,0,0,0,12.1735011167035,0,0,0,0,0.957222379869713,0
"ENSG00000144029",1.60655395890371,0.565628588377072,1.28408216960158,2.18675493433877,0.564406430647798,2.21336383940064,0,0,3.85224650880475,0,1.91444475973943,2.35570728931271
"ENSG00000144031",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144034",0,0.565628588377072,0,0,1.1288128612956,0,0,0,0,0,0,0
"ENSG00000144035",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144036",0,0,0,0,0,0,0,9.2900405371867,0,0,0,0
"ENSG00000144040",0,0,0,1.45783662289251,0,1.10668191970032,0,3.09668017906223,0,0,3.350278329544,1.57047152620847
"ENSG00000144043",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144045",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144048",0,0,0,0,0,0,0,0,1.92612325440238,0,0,0
"ENSG00000144057",0.401638489725927,0,1.28408216960158,0,0,0,0,0,1.92612325440238,0,0,0.785235763104235
"ENSG00000144061",0.401638489725927,0,0,0,1.1288128612956,0,0,0,0,0,0.478611189934857,0
"ENSG00000144063",0.401638489725927,0.565628588377072,0,0,0.564406430647798,0,0,0,0,0,0.478611189934857,0.785235763104235
"ENSG00000144115",1.60655395890371,3.9594001186395,3.21020542400396,0,0,0,4.60235631748463,0,0,0,0,0
"ENSG00000144118",2.40983093835556,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144119",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144120",0.803276979451855,1.13125717675414,0,0,0,0,0,0,0,0,0,0
"ENSG00000144130",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144134",2.00819244862964,0,0,2.91567324578502,0,0,0,0,0,0,0,0
"ENSG00000144136",2.40983093835556,0.565628588377072,0,0,0,0,0,0,0,0,0,0
"ENSG00000144152",0,1.13125717675414,0.642041084800792,0,0,0,0,0,0,0,0.478611189934857,0.785235763104235
"ENSG00000144161",2.00819244862964,1.69688576513122,5.13632867840634,0,2.25762572259119,2.21336383940064,4.60235631748463,6.19336035812447,5.77836976320713,3.53895881587182,5.74333427921828,1.57047152620847
"ENSG00000144182",0.803276979451855,0.565628588377072,0,0.728918311446255,0.564406430647798,0,0,3.09668017906223,5.77836976320713,0,0,0
"ENSG00000144191",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144199",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144214",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144218",0,0,0.642041084800792,5.10242818012379,0,2.21336383940064,0,0,0,0,0,1.57047152620847
"ENSG00000144224",0,0.565628588377072,12.198780611215,0,0,0,0,0,1.92612325440238,0,0,0
"ENSG00000144227",0,0,0,0,0,0,4.60235631748463,0,3.85224650880475,0,0,0
"ENSG00000144228",0.803276979451855,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144229",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144230",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144231",2.40983093835556,3.39377153026243,4.49428759360555,8.01810142590881,5.64406430647798,12.1735011167035,0,24.7734414324979,13.4828627808166,8.25757057036757,0,4.71141457862541
"ENSG00000144233",0,0,3.21020542400396,4.37350986867753,1.1288128612956,0,0,0,0,0,0,0
"ENSG00000144278",0,0,0,0,0,1.10668191970032,0,0,0,0,0,0
"ENSG00000144283",0,0.565628588377072,0,3.64459155723128,2.25762572259119,0,0,0,0,0,0,0
"ENSG00000144285",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144290",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144306",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144320",0,0,0,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000144331",0,0,0,0,1.69321929194339,0,0,0,0,0,0,0
"ENSG00000144339",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144354",3.21310791780742,0,1.28408216960158,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000144355",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144357",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144362",0,1.13125717675414,0,0,0,0,0,0,0,0,0,0
"ENSG00000144366",0,2.82814294188536,0,5.83134649157004,0,0,4.60235631748463,0,0,0,0.478611189934857,0
"ENSG00000144369",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144381",8.03276979451855,5.65628588377072,10.2726573568127,1.45783662289251,1.69321929194339,6.64009151820193,0,3.09668017906223,0,2.35930587724788,0,1.57047152620847
"ENSG00000144395",3.21310791780742,0,0.642041084800792,1.45783662289251,0,3.32004575910097,0,6.19336035812447,1.92612325440238,0,1.91444475973943,0.785235763104235
"ENSG00000144401",0.803276979451855,2.82814294188536,7.06245193280871,7.28918311446255,7.33728359842138,3.32004575910097,4.60235631748463,0,7.70449301760951,2.35930587724788,0.478611189934857,1.57047152620847
"ENSG00000144406",0,2.26251435350829,0,0,0,0,0,0,0,0,0.957222379869713,0
"ENSG00000144407",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144410",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144426",0.401638489725927,2.26251435350829,1.92612325440238,1.45783662289251,1.1288128612956,0,9.20471263496927,3.09668017906223,1.92612325440238,5.89826469311969,0.957222379869713,5.49665034172965
"ENSG00000144445",0.803276979451855,0,0,0,0,0,0,0,0,0,0.478611189934857,0
"ENSG00000144451",0.401638489725927,1.13125717675414,5.13632867840634,5.83134649157004,2.82203215323899,3.32004575910097,0,0,1.92612325440238,0,0,0
"ENSG00000144452",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144455",0.401638489725927,1.13125717675414,0,0.728918311446255,0.564406430647798,1.10668191970032,0,0,0,3.53895881587182,0.478611189934857,0.785235763104235
"ENSG00000144460",0,0.565628588377072,0.642041084800792,0,1.1288128612956,0,0,0,0,2.35930587724788,1.91444475973943,0
"ENSG00000144468",0,1.13125717675414,0,0,0,0,0,0,0,0,0,0
"ENSG00000144476",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144481",0,0,0.642041084800792,0,0,0,0,0,0,0,0,0
"ENSG00000144485",0,2.26251435350829,0,0,0,0,0,0,0,0,0,0
"ENSG00000144488",0,0,0.642041084800792,0,0,0,0,0,0,0,0,0
"ENSG00000144504",0,0,2.56816433920317,1.45783662289251,1.1288128612956,0,2.30117815874232,3.09668017906223,0,0,0.478611189934857,0
"ENSG00000144524",2.00819244862964,3.9594001186395,0.642041084800792,3.64459155723128,3.95084501453459,4.42672767880129,4.60235631748463,6.19336035812447,1.92612325440238,0,0.478611189934857,0
"ENSG00000144535",0.401638489725927,1.13125717675414,0,0,0,1.10668191970032,0,0,0,0,0,0
"ENSG00000144550",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144554",0.401638489725927,0.565628588377072,0,0,1.1288128612956,0,0,0,0,0,0,0
"ENSG00000144559",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144560",1.20491546917778,10.1813145907873,12.198780611215,2.18675493433877,2.25762572259119,9.96013727730289,0,0,11.5567395264143,0,0.478611189934857,0
"ENSG00000144566",0,0.565628588377072,2.56816433920317,0,0,0,0,0,0,0,0,0
"ENSG00000144567",2.00819244862964,0,1.28408216960158,0.728918311446255,0,2.21336383940064,0,0,0,0,0,0
"ENSG00000144579",1.60655395890371,3.39377153026243,1.28408216960158,8.01810142590881,3.38643858388679,5.53340959850161,0,0,0,0,8.61500141882742,0
"ENSG00000144580",0.803276979451855,0,1.28408216960158,3.64459155723128,2.25762572259119,14.3868649561042,0,0,0,0,0,0
"ENSG00000144583",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144589",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144591",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144596",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144597",0.401638489725927,0,0.642041084800792,0,0,0,0,0,0,0,0,0
"ENSG00000144619",0.401638489725927,0,0.642041084800792,0,0,0,0,0,0,0,0,0
"ENSG00000144635",1.60655395890371,0.565628588377072,0,0.728918311446255,0,0,2.30117815874232,6.19336035812447,0,0,0,0
"ENSG00000144642",0,1.69688576513122,0.642041084800792,1.45783662289251,0,0,4.60235631748463,0,0,0,0.478611189934857,0.785235763104235
"ENSG00000144644",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144645",0.401638489725927,1.13125717675414,1.92612325440238,0,1.1288128612956,7.74677343790225,0,0,1.92612325440238,0,0,0
"ENSG00000144647",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144648",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144649",4.4180233869852,1.13125717675414,0.642041084800792,0.728918311446255,4.51525144518239,9.96013727730289,0,0,0,2.35930587724788,0,0
"ENSG00000144655",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144659",0,0,0,0,0,0,2.30117815874232,0,0,0,0,0
"ENSG00000144668",0.401638489725927,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144671",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144674",0.803276979451855,0,0,0.728918311446255,0,0,6.90353447622695,6.19336035812447,0,0,0,0
"ENSG00000144677",2.81146942808149,0,2.56816433920317,0,1.1288128612956,0,0,0,0,0,0,0
"ENSG00000144681",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144711",0,2.82814294188536,0.642041084800792,0,1.1288128612956,0,0,0,5.77836976320713,0,0,0
"ENSG00000144712",0,0,5.13632867840634,0,0,0,0,0,0,0,0,0
"ENSG00000144713",0.401638489725927,4.52502870701657,0.642041084800792,4.37350986867753,0,3.32004575910097,2.30117815874232,3.09668017906223,0,8.25757057036757,0,0.785235763104235
"ENSG00000144724",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144730",5.22130036643706,3.39377153026243,0,2.91567324578502,3.38643858388679,2.21336383940064,0,6.19336035812447,3.85224650880475,2.35930587724788,7.65777903895771,2.35570728931271
"ENSG00000144736",0,0,1.28408216960158,4.37350986867753,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000144741",0,0.565628588377072,2.56816433920317,0,0.564406430647798,0,0,3.09668017906223,1.92612325440238,2.35930587724788,0.478611189934857,0
"ENSG00000144744",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144746",0.401638489725927,0.565628588377072,0.642041084800792,0,2.25762572259119,1.10668191970032,0,0,0,0,1.91444475973943,0
"ENSG00000144747",0,0.565628588377072,3.85224650880475,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000144749",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144771",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144785",0.401638489725927,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144791",2.40983093835556,2.82814294188536,1.28408216960158,2.18675493433877,1.1288128612956,8.85345535760257,0,0,0,2.35930587724788,5.74333427921828,1.57047152620847
"ENSG00000144792",0,0,0,0.728918311446255,0.564406430647798,1.10668191970032,2.30117815874232,0,0,0,0.478611189934857,0.785235763104235
"ENSG00000144802",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144810",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144815",0.401638489725927,0.565628588377072,1.28408216960158,4.37350986867753,1.1288128612956,1.10668191970032,0,0,0,2.35930587724788,0.478611189934857,0.785235763104235
"ENSG00000144820",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144821",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144824",0,0,0,0,0.564406430647798,2.21336383940064,4.60235631748463,0,0,0,0,0
"ENSG00000144827",0,0,0,0,0,0,0,0,0,8.25757057036757,0,0
"ENSG00000144834",0,0,0,0,0,1.10668191970032,0,0,0,0,0,0
"ENSG00000144837",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144840",2.00819244862964,0.565628588377072,0,1.45783662289251,0.564406430647798,4.42672767880129,0,0,0,0,0.478611189934857,0
"ENSG00000144843",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144847",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144848",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144852",0,0,0,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000144857",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144867",1.60655395890371,0,0,0,0,0,0,0,0,0,2.39305594967428,0
"ENSG00000144868",0,0,0,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000144891",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144893",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144895",4.4180233869852,1.13125717675414,0.642041084800792,0,0,0,0,0,0,0,0,0
"ENSG00000144908",0,0,0,0.728918311446255,0,0,0,0,1.92612325440238,0,0,0
"ENSG00000144909",0,2.26251435350829,0.642041084800792,0,0,1.10668191970032,0,0,0,0,0,0
"ENSG00000144935",0,0,3.85224650880475,0,0,0,0,0,0,0,0,0
"ENSG00000144959",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000144962",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145002",0,0,0,0,0,0,0,0,0,0,0.478611189934857,0
"ENSG00000145012",3.61474640753335,5.09065729539364,9.63061627201188,9.47593804880132,5.07965787583018,12.1735011167035,2.30117815874232,0,26.9657255616333,1.17965293862394,1.43583356980457,15.7047152620847
"ENSG00000145014",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145016",1.60655395890371,1.13125717675414,1.28408216960158,1.45783662289251,2.25762572259119,0,0,0,1.92612325440238,5.89826469311969,1.91444475973943,2.35570728931271
"ENSG00000145020",2.00819244862964,1.13125717675414,2.56816433920317,2.18675493433877,0,0,0,0,0,0,0,0
"ENSG00000145022",2.40983093835556,4.52502870701657,0,2.18675493433877,0,3.32004575910097,0,0,0,0,0,0.785235763104235
"ENSG00000145029",0.401638489725927,1.13125717675414,0,0,0,0,0,0,0,0,0,0
"ENSG00000145040",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145041",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145050",0,0,0,0,0,2.21336383940064,0,0,0,0,0,0
"ENSG00000145087",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145088",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145103",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145107",0,0,0,0,0,0,0,0,0,2.35930587724788,0.957222379869713,2.35570728931271
"ENSG00000145113",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145147",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145191",0,0,9.63061627201188,0.728918311446255,0,3.32004575910097,0,0,0,0,3.82888951947885,0
"ENSG00000145192",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145194",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145198",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145214",0.401638489725927,0,0,0,0,5.53340959850161,0,0,0,0,0,0
"ENSG00000145216",1.20491546917778,0,0,2.18675493433877,0,5.53340959850161,0,0,0,0,0,0.785235763104235
"ENSG00000145217",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145220",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145241",0,0,0,0,0,0,0,0,0,0,0.957222379869713,0
"ENSG00000145242",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145244",0,0,0,0,0,0,0,0,0,0,0,1.57047152620847
"ENSG00000145246",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145247",3.21310791780742,0.565628588377072,5.77836976320713,0,0,0,0,0,0,0,0,0
"ENSG00000145248",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145283",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145284",0,0,0.642041084800792,0.728918311446255,0,0,0,0,0,3.53895881587182,1.91444475973943,2.35570728931271
"ENSG00000145287",0,0.565628588377072,0,0,0,1.10668191970032,0,0,0,0,0,0
"ENSG00000145293",0.803276979451855,0.565628588377072,3.85224650880475,0,0,0,0,0,0,0,0,0
"ENSG00000145309",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145321",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145331",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145332",0,0,1.28408216960158,0,0.564406430647798,0,2.30117815874232,0,0,0,0.957222379869713,0
"ENSG00000145335",0,0.565628588377072,0,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000145337",3.61474640753335,0,0,0.728918311446255,0,1.10668191970032,0,0,0,0,0,0
"ENSG00000145348",2.40983093835556,2.82814294188536,3.85224650880475,2.91567324578502,2.25762572259119,2.21336383940064,0,3.09668017906223,5.77836976320713,0,2.39305594967428,1.57047152620847
"ENSG00000145349",0,0,0,0,0,3.32004575910097,2.30117815874232,0,1.92612325440238,0,1.43583356980457,1.57047152620847
"ENSG00000145354",0.401638489725927,1.13125717675414,0,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000145358",0,0,4.49428759360555,0,0,0,0,0,0,0,0,0
"ENSG00000145362",1.60655395890371,4.52502870701657,5.13632867840634,5.83134649157004,2.25762572259119,5.53340959850161,0,0,3.85224650880475,4.71861175449575,1.91444475973943,1.57047152620847
"ENSG00000145365",0.401638489725927,0,0.642041084800792,0,0,0,0,0,0,1.17965293862394,0.478611189934857,1.57047152620847
"ENSG00000145375",6.02457734588891,2.26251435350829,0,0,0.564406430647798,1.10668191970032,0,0,0,0,0.478611189934857,0
"ENSG00000145384",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145386",1.60655395890371,0,0,0,0,1.10668191970032,0,0,0,0,0,0
"ENSG00000145388",5.22130036643706,0.565628588377072,0.642041084800792,0,0,0,29.9153160636501,0,0,0,0.957222379869713,0.785235763104235
"ENSG00000145390",0,0,0,0,0,0,0,0,0,0,0.478611189934857,0
"ENSG00000145391",3.21310791780742,3.39377153026243,5.77836976320713,1.45783662289251,0.564406430647798,0,9.20471263496927,3.09668017906223,1.92612325440238,0,0.957222379869713,0.785235763104235
"ENSG00000145414",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145416",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145423",0,0,0,2.18675493433877,0,0,0,0,0,0,0,0
"ENSG00000145425",4.81966187671113,7.918800237279,7.06245193280871,0.728918311446255,2.82203215323899,6.64009151820193,9.20471263496927,0,0,5.89826469311969,1.91444475973943,7.85235763104235
"ENSG00000145428",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145431",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145439",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145451",0,0,0,0,0,0,0,3.09668017906223,0,0,0,0
"ENSG00000145476",0,1.13125717675414,1.28408216960158,4.37350986867753,2.25762572259119,1.10668191970032,0,0,3.85224650880475,3.53895881587182,2.39305594967428,0
"ENSG00000145491",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145494",54.2211961130002,22.0595149467058,34.6702185792428,35.7169972608665,10.7237221823082,12.1735011167035,11.5058907937116,3.09668017906223,5.77836976320713,5.89826469311969,9.09361260876228,21.9866013669186
"ENSG00000145495",0.401638489725927,1.13125717675414,1.28408216960158,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000145506",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145526",0,0,0,0,0,0,0,0,0,0,0.478611189934857,0
"ENSG00000145536",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145545",0,1.69688576513122,0.642041084800792,0.728918311446255,0,1.10668191970032,0,0,0,0,0,0.785235763104235
"ENSG00000145555",0,0,0,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000145569",0,0,0,0,0,1.10668191970032,0,0,1.92612325440238,0,0.478611189934857,0
"ENSG00000145592",10.0409622431482,3.9594001186395,8.3465341024103,4.37350986867753,3.95084501453459,3.32004575910097,0,0,7.70449301760951,4.71861175449575,0.478611189934857,3.14094305241694
"ENSG00000145604",1.60655395890371,1.69688576513122,0.642041084800792,0,2.25762572259119,1.10668191970032,0,6.19336035812447,3.85224650880475,2.35930587724788,1.43583356980457,1.57047152620847
"ENSG00000145623",0,0.565628588377072,0.642041084800792,0,0,2.21336383940064,0,0,1.92612325440238,0,0,0
"ENSG00000145626",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145632",2.40983093835556,1.69688576513122,0,0,0,0,0,0,0,0,0,0
"ENSG00000145642",2.40983093835556,1.69688576513122,7.06245193280871,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000145649",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145675",1.20491546917778,5.09065729539364,0.642041084800792,4.37350986867753,0,2.21336383940064,13.8070689524539,0,0,0,0,0
"ENSG00000145681",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145685",0,0.565628588377072,0,0,0,0,0,0,0,0,0,0
"ENSG00000145687",0.401638489725927,11.3125717675414,0.642041084800792,0.728918311446255,0.564406430647798,0,0,3.09668017906223,1.92612325440238,1.17965293862394,2.87166713960914,0.785235763104235
"ENSG00000145692",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145700",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145703",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145708",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145715",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145721",0,0,0,0,0.564406430647798,0,0,0,3.85224650880475,0,0,0
"ENSG00000145723",0,0,0,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000145725",0.401638489725927,0,0,0,0,1.10668191970032,2.30117815874232,0,0,0,0,0
"ENSG00000145730",0,2.26251435350829,0,2.18675493433877,0,0,0,0,0,0,0,0
"ENSG00000145734",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000145736",0.803276979451855,0,0,0,0,0,0,0,0,0,0.478611189934857,0
"ENSG00000145740",0,0,0,0,0.564406430647798,0,0,0,1.92612325440238,0,0.957222379869713,0
